Sample	Query	Marker	Start_pos	End_pos	Taxonomy	Abundance	iNode	E.value	LWR	EvoDist	Distances	Depth_m
SI072_10m_contig_classified	k147_93631_1_1	NapA	1	280	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__UBA11654; f__UBA11654	0	195	3.1e-76	0.9448266205	0.4824	0.3001,0.1824,0.0	10
SI072_10m_contig_classified	k147_58417_3_1	NapA	1	218	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__LGRT01	172.644168996246	369	3.9e-62	1	0.1548	0.0217,0.1331,0.0	10
SI072_10m_contig_classified	k147_141434_1_1	NapA	1	261	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales	0	429	3e-80	0.8390230305	0.6708	0.0611,0.3648,0.2449	10
SI072_10m_contig_classified	k147_138165_1_1	NapA	1	254	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales	0	2113	7.7e-23	0.5002147687	0.7028	0.0001,0.4633,0.2395	10
SI072_10m_contig_classified	k147_326400_1_1	NapA	1	367	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Thalassobaculales	0	2304	5.1e-60	1	0.5605	0.1787,0.3818,0.0	10
SI072_10m_contig_classified	k147_402094_1_1	NapA	4	193	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__SCGC-AAA160-P02; s__SCGC-AAA160-P02 sp000383355	0	37	9.7e-19	1	0.0538	0.0537,0.0001,0.0	10
SI072_10m_contig_classified	k147_433706_2_1	NapA	1	256	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus; s__Luminiphilus sp905182485	0	194	6.3e-69	1	0.025	0.0001,0.025,0.0	10
SI072_10m_contig_classified	k147_13066_4_1	NapA	2	266	r__Root; d__Bacteria; p__Proteobacteria	84.2761119180725	2276	1.2e-35	1	0.7285	0.3487,0.1054,0.2744	10
SI072_10m_contig_classified	k147_112291_1_1	NapA	1	287	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter; s__Pelagibacter sp902581605	121.699760232326	187	1.7e-67	1	0.0895	0.0001,0.0895,0.0	10
SI072_10m_contig_classified	k147_246721_2_1	NapA	1	446	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__GCA-001735895; f__GCA-001735895; g__JACNJF01	43.2755635099066	503	2.7e-44	1	0.1902	0.0849,0.1054,0.0	10
SI072_10m_contig_classified	k147_142256_1_1	NapA	2	208	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__SCGC-AAA160-P02; s__SCGC-AAA160-P02 sp000383355	0	37	5.6e-19	1	0.0254	0.0001,0.0254,0.0	10
SI072_10m_contig_classified	k147_213533_1_1	NapA	1	217	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__LGRT01	0	369	4.4e-61	1	0.2496	0.0468,0.2028,0.0	10
SI072_10m_contig_classified	k147_353045_1_1	NapA	1	293	r__Root	0	2393	1.3e-14	1	1.3968	0.7355,0.6612,0.0	10
SI072_10m_contig_classified	k147_224056_1_1	NapA	1	341	r__Root; d__Archaea; p__Thermoplasmatota; c__Poseidoniia; o__Poseidoniales; f__Poseidoniaceae	0	5	5e-97	1	0.4453	0.0422,0.1989,0.2042	10
SI072_10m_contig_classified	k147_90846_1_1	NapA	1	550	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales	81.0684395732002	204	2e-163	0.5483414587	0.2967	0.0001,0.1147,0.1819	10
SI072_10m_contig_classified	k147_211676_1_1	NapA	1	372	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales; f__Methylophagaceae; g__GCA-002733105	0	442	2.2e-146	1	0.279	0.1737,0.1054,0.0	10
SI072_10m_contig_classified	k147_275253_1_1	NapA	1	502	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0	1400	3.2e-186	0.7632145491	0.4117	0.2124,0.1993,0.0	10
SI072_10m_contig_classified	k147_117322_1_1	NapA	1	223	r__Root; d__Bacteria; p__Proteobacteria	0	2276	1.7e-57	1	0.7285	0.3487,0.1054,0.2744	10
SI072_10m_contig_classified	k147_316242_1_1	NapA	2	215	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	107.911730578732	2432	9.3e-22	0.2688809697	0.4287	0.0865,0.1375,0.2047	10
SI072_10m_contig_classified	k147_250539_1_1	NapA	9	277	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales	0	2441	1.1e-32	0.9735868162	0.6882	0.1968,0.4914,0.0	10
SI072_10m_contig_classified	k147_32968_1_1	NapA	1	307	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	0	37	1.3e-63	1	0.638	0.0624,0.5756,0.0	10
SI072_10m_contig_classified	k147_14252_1_1	NapA	1	170	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus; s__Luminiphilus sp905182485	124.133755436973	194	1.3e-59	1	2e-04	0.0001,0.0001,0.0	10
SI072_10m_contig_classified	k147_211322_1_1	NapA	1	192	r__Root; d__Bacteria; p__Proteobacteria	0	383	6.2e-72	0.4196450608	0.8537	0.0353,0.3474,0.471	10
SI072_10m_contig_classified	k147_69372_1_1	NapA	5	599	r__Root; d__Bacteria	0	2227	5.3e-83	1	1.1758	0.317,0.8589,0.0	10
SI072_10m_contig_classified	k147_255828_1_1	NapA	1	390	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0	2429	1.7e-29	0.3894901004	0.433	0.0896,0.3434,0.0	10
SI072_10m_contig_classified	k147_23091_5_1	NapA	1	548	r__Root; d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia	0	161	1.2e-168	0.8179820049	0.8249	0.0661,0.3689,0.3899	10
SI072_10m_contig_classified	k147_10774_1_1	NapA	1	327	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	86.0458243599811	187	5.7e-112	1	0.1387	0.1211,0.0176,0.0	10
SI072_10m_contig_classified	k147_31058_1_1	NapA	1	308	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0	374	5.2e-114	0.5265123055	0.3571	0.0349,0.1054,0.2169	10
SI072_10m_contig_classified	k147_422417_1_1	NapA	1	223	r__Root; d__Archaea	0	33	6.3e-54	0.8876777905	1.176	0.1504,0.3733,0.6523	10
SI072_10m_contig_classified	k147_96592_3_1	NapA	1	549	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus	0	194	4.8e-169	1	0.1459	0.0839,0.0619,0.0	10
SI072_10m_contig_classified	k147_312132_1_1	NapA	1	363	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Algibacter_B; s__Algibacter_B sp905480415	0	947	1.1e-163	1	0.0567	0.0566,0.0001,0.0	10
SI072_10m_contig_classified	k147_270254_1_1	NapA	1	204	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae	15.6316580920632	2166	2e-50	0.5448022651	0.4757	0.1659,0.3098,0.0	10
SI072_10m_contig_classified	k147_80844_1_1	NapA	1	188	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus	42.0932282399309	194	3.5e-58	1	0.1691	0.0509,0.1182,0.0	10
SI072_10m_contig_classified	k147_32690_1_1	NapA	3	467	r__Root; d__Bacteria	0	2008	1.4e-76	1	1.1986	0.2263,0.7952,0.1771	10
SI072_10m_contig_classified	k147_413857_1_1	NapA	2	252	r__Root; d__Bacteria	0	2186	8.7e-50	1	1.2339	0.2168,1.0171,0.0	10
SI072_10m_contig_classified	k147_311244_1_1	NapA	1	171	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14	107.981848662279	191	1.8e-55	1	0.2421	0.0358,0.2062,0.0	10
SI072_10m_contig_classified	k147_12157_1_1	NapA	1	295	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Arenicellales; f__UBA868	0	429	1.3e-114	1	0.5017	0.0689,0.1879,0.2449	10
SI072_10m_contig_classified	k147_204607_10_1	NapA	2	568	r__Root; d__Bacteria	0	2058	4.7e-100	1	1.1669	0.3328,0.6235,0.2106	10
SI072_10m_contig_classified	k147_338337_1_1	NapA	1	197	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__UBA2165; g__TMED23; s__TMED23 sp905614355	0	2279	1.9e-53	1	0.0393	0.0001,0.0392,0.0	10
SI072_10m_contig_classified	k147_68908_9_1	NapA	1	530	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__SW10; s__SW10 sp905181965	0	169	4.4e-172	1	0.0593	0.0001,0.0593,0.0	10
SI072_10m_contig_classified	k147_305685_1_1	NapA	1	390	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Marivivens	0	370	4.3e-148	1	0.253	0.0946,0.1584,0.0	10
SI072_10m_contig_classified	k147_162293_1_1	NapA	1	187	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__Methylotenera_A	0	1060	2.5e-84	1	0.2001	0.0721,0.128,0.0	10
SI072_10m_contig_classified	k147_95487_1_1	NapA	4	157	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0	2429	3.1e-14	0.9343730452	0.5195	0.0824,0.4371,0.0	10
SI072_10m_contig_classified	k147_243267_1_1	NapA	1	345	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14	323.677268101961	191	2.8e-107	1	0.2356	0.0264,0.2092,0.0	10
SI072_10m_contig_classified	k147_387406_1_1	NapA	1	407	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae	0	2058	1.7e-80	1	0.5277	0.2118,0.1054,0.2106	10
SI072_10m_contig_classified	k147_425193_1_1	NapA	1	188	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__DUCF01; s__DUCF01 sp012959965	149.664811519754	188	1.5e-56	1	0.0688	0.0687,0.0001,0.0	10
SI072_10m_contig_classified	k147_440685_1_1	NapA	1	181	r__Root; d__Bacteria; p__Proteobacteria	116.5897150513	189	1.9e-49	0.4788933202	0.4009	0.0001,0.0418,0.3591	10
SI072_10m_contig_classified	k147_422047_1_1	NapA	1	209	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Methylophilaceae; g__BACL14	25.2425100768964	191	1.2e-62	1	0.1746	0.0001,0.1746,0.0	10
SI072_10m_contig_classified	k147_388363_1_1	NapA	1	172	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089; g__UBA9659	0	2107	4.5e-21	1	0.1287	0.1286,0.0001,0.0	10
SI072_10m_contig_classified	k147_133020_1_1	NapA	1	182	r__Root; d__Bacteria; p__Proteobacteria	0	2276	8.9e-23	1	0.7285	0.3487,0.1054,0.2744	10
SI072_10m_contig_classified	k147_406881_1_1	NapA	1	181	r__Root; d__Bacteria	0	2186	2.2e-25	1	1.2558	0.0799,1.1759,0.0	10
SI072_10m_contig_classified	k147_40641_5_1	NapA	31	764	r__Root; d__Archaea; p__Thermoplasmatota; c__Poseidoniia; o__Poseidoniales; f__Poseidoniaceae	61.9858504629792	2	8e-141	0.9590649412	0.512	0.2116,0.3004,0.0	10
SI072_10m_contig_classified	k147_271017_1_1	NapA	67	650	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__SCGC-AAA160-P02; s__SCGC-AAA160-P02 sp000383355	0	37	1.9e-113	1	0.0841	0.0395,0.0446,0.0	10
SI072_10m_contig_classified	k147_159359_2_1	NapA	18	728	r__Root; d__Bacteria; p__Proteobacteria	0	76	1e-137	1	1.068	0.1837,0.5609,0.3234	10
SI072_10m_contig_classified	k147_183212_1_1	NapA	1	252	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter	146.546794613093	187	1.1e-91	1	0.1306	0.1305,0.0001,0.0	10
SI072_10m_contig_classified	k147_425175_1_1	NapA	1	454	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__DUCF01	362.170712678172	188	1.4e-157	1	0.1882	0.1615,0.0267,0.0	10
SI072_10m_contig_classified	k147_183585_1_1	NapA	1	402	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halieaceae; g__Luminiphilus	0	194	4e-135	1	0.1724	0.0817,0.0907,0.0	10
SI072_10m_contig_classified	k147_152626_7_1	NapA	204	957	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__HTCC2089; g__UBA4582	43.6006992237301	200	1.9e-236	1	0.0087	0.0001,0.0086,0.0	10
SI072_10m_contig_classified	k147_329811_1_1	NapA	2	529	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__GCA-2731375; f__GCA-2731375; g__GCA-2731375	0	367	9.2e-199	0.5289941874	0.2812	0.1619,0.1193,0.0	10
SI072_10m_contig_classified	k147_223520_1_1	NapA	12	349	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	141.088031489969	371	1e-105	1	0.1749	0.0228,0.0001,0.152	10
SI072_10m_contig_classified	k147_234037_3_1	NapA	172	926	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	78.6425686609054	374	5.3e-258	1	0.3571	0.0349,0.1054,0.2169	10
SI072_10m_contig_classified	k147_185466_1_1	NapA	2	174	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__UBA2165	0	410	2.2e-56	0.8112992006	0.4908	0.0385,0.1458,0.3064	10
SI072_10m_contig_classified	k147_162233_1_1	NapA	2	316	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Actibacterium	233.7328622943	495	3.9e-100	1	0.1671	0.0618,0.1054,0.0	10
SI072_10m_contig_classified	k147_152528_6_1	NapA	14	964	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Actibacterium	0	495	5.6e-184	1	0.1712	0.0443,0.1269,0.0	10
SI072_10m_contig_classified	k147_128193_1_1	NapA	15	669	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales	2971.67984412738	501	1.3e-155	1	0.3108	0.0269,0.1054,0.1785	10
SI072_10m_contig_classified	k147_42317_2_1	NapA	1	349	r__Root; d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia	0	1131	2.1e-131	1	0.8003	0.394,0.4062,0.0	10
SI072_10m_contig_classified	k147_164858_1_1	NapA	2	645	r__Root; d__Bacteria; p__Bacteroidota	0	2033	5.3e-122	1	0.9529	0.2977,0.6552,0.0	10
SI072_10m_contig_classified	k147_262483_1_1	NapA	1	229	r__Root; d__Bacteria	0	2058	7.5e-54	1	1.1871	0.3761,0.6005,0.2106	10
SI072_10m_contig_classified	k147_221060_3_1	NapA	1	735	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales	0	2103	4.5e-106	1	0.5886	0.0468,0.5419,0.0	10
SI072_10m_contig_classified	k147_322569_2_1	NapA	1	717	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0	2112	1.5e-124	1	0.885	0.1959,0.6891,0.0	10
SI072_10m_contig_classified	k147_72097_2_1	NapA	2	696	r__Root; d__Bacteria	0	2186	2.4e-127	1	1.2825	0.4432,0.8393,0.0	10
SI072_10m_contig_classified	k147_252353_2_1	NapA	15	203	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0	2217	6e-11	1	0.7731	0.3012,0.4719,0.0	10
SI072_10m_contig_classified	k147_211184_3_1	NapA	53	789	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0	2227	2.4e-95	1	0.8034	0.2746,0.5287,0.0	10
SI072_10m_contig_classified	k147_125533_1_1	NapA	1	227	r__Root; d__Bacteria; p__Proteobacteria	0	2276	8.6e-55	1	0.7285	0.3487,0.1054,0.2744	10
SI072_10m_contig_classified	k147_3097_2_1	NapA	1	416	r__Root	0	2276	1.3e-89	1	1.5749	0.5827,0.7179,0.2744	10
SI072_10m_contig_classified	k147_435700_7_1	NapA	1	836	r__Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae	0	2386	1e-102	1	0.3527	0.1126,0.2401,0.0	10
SI072_10m_contig_classified	k147_125710_2_1	NapA	34	688	r__Root; d__Bacteria	447.177076133666	2393	3.6e-30	1	1.2725	0.484,0.7885,0.0	10
SI072_10m_contig_classified	k147_324353_4_1	NapA	2	629	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales	86.3952576799849	2426	1.6e-72	1	0.6432	0.1556,0.4877,0.0	10
SI072_10m_contig_classified	k147_14433_1_1	NapA	4	333	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0	2432	6.4e-56	0.4683087322	0.3634	0.0533,0.1054,0.2047	10
SI072_10m_contig_classified	k147_367738_22_1	NapA	5	924	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	69.4415974473993	2430	8.2e-89	0.3764929887	0.4132	0.0837,0.1807,0.1488	10
SI072_10m_contig_classified	k147_199150_1_1	NapA	1	272	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0	2427	5.3e-32	0.470504957	0.4105	0.1638,0.2467,0.0	10
SI072_10m_contig_classified	k147_245611_2_1	NapA	2	201	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__Puniceispirillaceae	52.2345010502113	2426	2.2e-38	0.9433617992	0.4123	0.1601,0.2522,0.0	10
SI072_10m_contig_classified	k147_1444_7_1	NapA	1	910	r__Root; d__Bacteria; p__Proteobacteria	0	2425	1.1e-97	0.7647512968	0.9529	0.2336,0.7192,0.0	10
SI072_10m_contig_classified	k147_156670_2_1	NapA	75	758	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Polaribacter	0	36	3.1e-128	1	0.2683	0.1461,0.1223,0.0	10
SI072_10m_contig_classified	k147_332670_1_1	NapA	77	395	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__SCGC-AAA160-P02	189.212317095386	37	6.8e-75	1	0.1526	0.0776,0.0751,0.0	10
SI072_10m_contig_classified	k147_69983_12_1	NapA	76	767	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae	0	37	9.2e-134	0.9677400567	0.329	0.1849,0.1441,0.0	10
SI072_10m_contig_classified	k147_288095_1_1	NapA	2	368	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Pelagibacterales; f__Pelagibacteraceae; g__Pelagibacter; s__Pelagibacter sp902581605	133.803595081519	187	3e-126	1	0.0614	0.0613,0.0001,0.0	10
SI072_10m_contig_classified	k147_214949_1_1	NapA	1	354	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PS1; f__Thioglobaceae; g__DUCF01	243.416709696324	188	7.6e-127	1	0.2007	0.1597,0.041,0.0	10
SI072_10m_contig_classified	k147_269383_1_1	NapA	1	193	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	63.7820245984445	193	5e-67	0.5029436582	0.3355	0.0165,0.1054,0.2137	10
SI072_10m_contig_classified	k147_246079_4_1	NapA	190	945	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales	153.159084401511	208	1.9e-234	1	0.4038	0.0463,0.2029,0.1545	10
SI072_10m_contig_classified	k147_275324_1_1	NapA	60	519	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amylibacter; s__Amylibacter sp002387535	0	368	3.1e-153	1	0.1033	0.0287,0.0745,0.0	10
SI072_10m_contig_classified	k147_411769_5_1	NapA	169	925	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0	371	6.6e-253	0.8005315183	0.2773	0.0199,0.1054,0.152	10
SI072_10m_contig_classified	k147_95935_21_1	NapA	172	925	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	119.385104232218	374	2.3e-258	1	0.3571	0.0349,0.1054,0.2169	10
SI072_10m_contig_classified	k147_347720_1_1	NapA	1	193	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0	411	2.1e-66	0.5732786024	0.5887	0.0309,0.1054,0.4524	10
SI072_10m_contig_classified	k147_337474_1_1	NapA	1	638	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0	434	3.6e-233	0.998991571	0.5957	0.0425,0.2276,0.3256	10
SI072_10m_contig_classified	k147_23802_2_1	NapA	13	963	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__UBA2165	1576.13813957318	500	1.1e-182	0.5001059569	0.3501	0.1308,0.2192,0.0	10
SI072_10m_contig_classified	k147_62052_2_1	NapA	1	302	r__Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Algibacter_B; s__Algibacter_B sp905480415	0	947	1.6e-128	1	0.0842	0.0841,0.0001,0.0	10
SI072_10m_contig_classified	k147_356461_2_1	NapA	1	702	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0	2008	6.3e-129	1	0.7436	0.1642,0.4024,0.1771	10
SI072_10m_contig_classified	k147_239203_43_1	NapA	1	702	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria	0	2058	8e-132	1	0.8015	0.2694,0.3215,0.2106	10
SI072_10m_contig_classified	k147_115277_3_1	NapA	2	730	r__Root	0	2103	6.2e-111	1	1.5933	0.352,1.2413,0.0	10
SI072_10m_contig_classified	k147_376691_2_1	NapA	1	753	r__Root; d__Bacteria; p__Proteobacteria	0	2126	1.1e-123	1	0.9983	0.3752,0.6231,0.0	10
SI072_10m_contig_classified	k147_389709_1_1	NapA	1	421	r__Root; d__Bacteria	0	2186	2.4e-86	1	1.2869	0.5057,0.7813,0.0	10
SI072_10m_contig_classified	k147_169901_3_1	NapA	27	558	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales; f__Puniceispirillaceae	0	2219	4.3e-78	1	0.379	0.0848,0.2942,0.0	10
SI072_10m_contig_classified	k147_252354_3_1	NapA	34	757	r__Root	0	2230	4.8e-90	1	1.857	0.2439,0.8542,0.7589	10
SI072_10m_contig_classified	k147_247613_1_1	NapA	37	635	r__Root	1272.84530342988	2393	3.2e-22	1	1.4401	0.5706,0.8694,0.0	10
SI072_10m_contig_classified	k147_228529_1_1	NapA	1	881	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0	2438	9.2e-82	0.8968022721	0.8797	0.1725,0.7071,0.0	10
SI072_10m_contig_classified	k147_302571_36_1	NapA	2	932	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	172.74850841086	2426	2e-89	1	0.7481	0.1978,0.5503,0.0	10
SI072_10m_contig_classified	k147_416290_28_1	NapA	3	926	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0	2429	7.6e-91	1	0.3449	0.0896,0.2553,0.0	10
SI072_10m_contig_classified	k147_362648_4_1	NapA	6	924	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Yoonia	360.345586754072	2431	1.8e-88	1	0.1748	0.0694,0.1054,0.0	10
SI072_10m_contig_classified	k147_134123_31_1	NapA	5	925	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	69.4415974473993	2430	7.4e-89	0.4657226231	0.4265	0.0762,0.2015,0.1488	10
SI072_10m_contig_classified	k147_30269_6_1	NapA	5	930	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Puniceispirillales	0	2426	2.7e-91	0.8277578096	0.717	0.1978,0.5192,0.0	10
SI072_10m_contig_classified	k147_230602_1_1	NapA	1	178	r__Root; d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales	0	2441	2.9e-34	0.9700524214	0.5318	0.1766,0.3552,0.0	10
